USPS,GEOID,NAME,INTPTLAT,INTPTLONG
NC,37127,Nash County,35.965945,-77.987555
NC,37129,New Hanover County,34.183442,-77.864209
NC,37131,Northampton County,36.421774,-77.398352
NC,37133,Onslow County,34.763109,-77.499469
NC,37135,Orange County,36.062526,-79.120034
NC,37137,Pamlico County,35.147575,-76.665268
NC,37139,Pasquotank County,36.265184,-76.260696
NC,37141,Pender County,34.512556,-77.888106
NC,37143,Perquimans County,36.180897,-76.403244
NC,37145,Person County,36.386336,-78.965644
NC,37147,Pitt County,35.592965,-77.373138
NC,37149,Polk County,35.277901,-82.167621
NC,37151,Randolph County,35.709915,-79.806215
NC,37153,Richmond County,35.004636,-79.755695
NC,37155,Robeson County,34.63921,-79.100881
NC,37157,Rockingham County,36.381806,-79.782754
NC,37159,Rowan County,35.641329,-80.521722
NC,37161,Rutherford County,35.402747,-81.919582
NC,37163,Sampson County,34.989298,-78.371174
NC,37165,Scotland County,34.840023,-79.477337
NC,37167,Stanly County,35.310449,-80.254374
NC,37169,Stokes County,36.393506,-80.266199
NC,37171,Surry County,36.415416,-80.686463
NC,37173,Swain County,35.568849,-83.465614
NC,37175,Transylvania County,35.210079,-82.816653
NC,37177,Tyrrell County,35.87042,-76.165345
NC,37179,Union County,34.991817,-80.530435
NC,37181,Vance County,36.365481,-78.405434
NC,37183,Wake County,35.789846,-78.650624
NC,37185,Warren County,36.398105,-78.099899
NC,37187,Washington County,35.844713,-76.572291
NC,37189,Watauga County,36.235368,-81.709888
NC,37191,Wayne County,35.35419,-78.00867
NC,37193,Wilkes County,36.208883,-81.166095
NC,37195,Wilson County,35.700357,-77.921598
NC,37197,Yadkin County,36.158765,-80.665164
NC,37199,Yancey County,35.889455,-82.304119
ND,38001,Adams County,46.096815,-102.533198
ND,38003,Barnes County,46.94255,-98.070195
ND,38005,Benson County,48.071743,-99.351152
ND,38007,Billings County,47.007044,-103.364016
ND,38009,Bottineau County,48.794412,-100.831257
ND,38011,Bowman County,46.110144,-103.505943
ND,38013,Burke County,48.786453,-102.520087
ND,38015,Burleigh County,46.971843,-100.462001
ND,38017,Cass County,46.927003,-97.252375
ND,38019,Cavalier County,48.768439,-98.46379
ND,38021,Dickey County,46.107756,-98.496518
ND,38023,Divide County,48.814754,-103.509326
ND,38025,Dunn County,47.354575,-102.612372
ND,38027,Eddy County,47.723436,-98.900474
ND,38029,Emmons County,46.284255,-100.237842
ND,38031,Foster County,47.471431,-98.872876
ND,38033,Golden Valley County,46.938924,-103.844612
ND,38035,Grand Forks County,47.926003,-97.450851
ND,38037,Grant County,46.357827,-101.639049
ND,38039,Griggs County,47.456334,-98.232286
ND,38041,Hettinger County,46.435704,-102.454238
ND,38043,Kidder County,46.938273,-99.731198
ND,38045,LaMoure County,46.464195,-98.526057
ND,38047,Logan County,46.469278,-99.504585
ND,38049,McHenry County,48.233842,-100.633267
ND,38051,McIntosh County,46.117034,-99.443041
ND,38053,McKenzie County,47.742475,-103.403215
ND,38055,McLean County,47.530459,-101.353087
ND,38057,Mercer County,47.307147,-101.833328
ND,38059,Morton County,46.710819,-101.298265
ND,38061,Mountrail County,48.210291,-102.364756
ND,38063,Nelson County,47.918667,-98.204428
ND,38065,Oliver County,47.118079,-101.33142
ND,38067,Pembina County,48.766896,-97.545405
ND,38069,Pierce County,48.238883,-99.966497
ND,38071,Ramsey County,48.266163,-98.739031
ND,38073,Ransom County,46.449276,-97.647554
ND,38075,Renville County,48.712781,-101.658152
ND,38077,Richland County,46.265219,-96.93796
ND,38079,Rolette County,48.768271,-99.840463
ND,38081,Sargent County,46.108206,-97.63003
ND,38083,Sheridan County,47.581359,-100.330986
ND,38085,Sioux County,46.110618,-101.061284
ND,38087,Slope County,46.445834,-103.462462
ND,38089,Stark County,46.817031,-102.662026
ND,38091,Steele County,47.451062,-97.71892
ND,38093,Stutsman County,46.972223,-98.956123
ND,38095,Towner County,48.682183,-99.248158
ND,38097,Traill County,47.446215,-97.164754
ND,38099,Walsh County,48.376979,-97.72223
ND,38101,Ward County,48.216686,-101.540537
ND,38103,Wells County,47.580881,-99.682254
ND,38105,Williams County,48.355765,-103.501333
OH,39001,Adams County,38.834468,-83.478082
OH,39003,Allen County,40.771627,-84.106103
OH,39005,Ashland County,40.843273,-82.270127
OH,39007,Ashtabula County,41.906637,-80.745592
OH,39009,Athens County,39.332604,-82.045844
OH,39011,Auglaize County,40.561309,-84.224018
OH,39013,Belmont County,40.017682,-80.967727
OH,39015,Brown County,38.931377,-83.866772
OH,39017,Butler County,39.439747,-84.565734
OH,39019,Carroll County,40.579884,-81.090787
OH,39021,Champaign County,40.132775,-83.767604
OH,39023,Clark County,39.917032,-83.783676
OH,39025,Clermont County,39.052084,-84.149614
OH,39027,Clinton County,39.429004,-83.795048
OH,39029,Columbiana County,40.770073,-80.778455
OH,39031,Coshocton County,40.29671,-81.930109
OH,39033,Crawford County,40.848524,-82.924783
OH,39035,Cuyahoga County,41.760392,-81.724217
OH,39037,Darke County,40.131542,-84.621248
OH,39039,Defiance County,41.321679,-84.486433
OH,39041,Delaware County,40.278941,-83.007462
OH,39043,Erie County,41.554006,-82.525897
OH,39045,Fairfield County,39.75262,-82.627329
OH,39047,Fayette County,39.555246,-83.461893
OH,39049,Franklin County,39.969575,-83.006865
OH,39051,Fulton County,41.597264,-84.124267
OH,39053,Gallia County,38.817046,-82.301746
OH,39055,Geauga County,41.499322,-81.173505
OH,39057,Greene County,39.687479,-83.894894
OH,39059,Guernsey County,40.056665,-81.497875
OH,39061,Hamilton County,39.196927,-84.544187
OH,39063,Hancock County,41.000471,-83.666034
OH,39065,Hardin County,40.660415,-83.664077
OH,39067,Harrison County,40.292318,-81.091565
OH,39069,Henry County,41.331584,-84.0689
OH,39071,Highland County,39.184422,-83.601359
OH,39073,Hocking County,39.490342,-82.483447
OH,39075,Holmes County,40.565597,-81.930001
OH,39077,Huron County,41.14508,-82.594641
OH,39079,Jackson County,39.013477,-82.614142
OH,39081,Jefferson County,40.399384,-80.763527
OH,39083,Knox County,40.40362,-82.422393
OH,39085,Lake County,41.924116,-81.392643
OH,39087,Lawrence County,38.603866,-82.517186
OH,39089,Licking County,40.091505,-82.483435
OH,39091,Logan County,40.387553,-83.766343
OH,39093,Lorain County,41.438805,-82.179722
OH,39095,Lucas County,41.682321,-83.468903
OH,39097,Madison County,39.896607,-83.400885
OH,39099,Mahoning County,41.01088,-80.770396
OH,39101,Marion County,40.588034,-83.168803
OH,39103,Medina County,41.116174,-81.899764
OH,39105,Meigs County,39.089807,-82.028397
OH,39107,Mercer County,40.535333,-84.632059
OH,39109,Miami County,40.053326,-84.228413
OH,39111,Monroe County,39.726253,-81.090987
OH,39113,Montgomery County,39.753736,-84.290591
OH,39115,Morgan County,39.624946,-81.861697
OH,39117,Morrow County,40.525266,-82.797729
OH,39119,Muskingum County,39.966046,-81.943506
OH,39121,Noble County,39.767232,-81.452512
OH,39123,Ottawa County,41.545495,-83.012613
OH,39125,Paulding County,41.118948,-84.582125
OH,39127,Perry County,39.743187,-82.237952
OH,39129,Pickaway County,39.648947,-83.052827
OH,39131,Pike County,39.07136,-83.052909
OH,39133,Portage County,41.168837,-81.197042
OH,39135,Preble County,39.73881,-84.644758
OH,39137,Putnam County,41.024533,-84.129879
OH,39139,Richland County,40.774159,-82.542781
OH,39141,Ross County,39.323818,-83.059581
OH,39143,Sandusky County,41.355319,-83.142776
OH,39145,Scioto County,38.814889,-82.998675
OH,39147,Seneca County,41.119992,-83.127547
OH,39149,Shelby County,40.33668,-84.204142
OH,39151,Stark County,40.814131,-81.365667
OH,39153,Summit County,41.121851,-81.534936
OH,39155,Trumbull County,41.305911,-80.768701
OH,39157,Tuscarawas County,40.447448,-81.471157
OH,39159,Union County,40.295901,-83.367042
OH,39161,Van Wert County,40.85552,-84.585775
OH,39163,Vinton County,39.252042,-82.485961
OH,39165,Warren County,39.425652,-84.169906
OH,39167,Washington County,39.450684,-81.490653
OH,39169,Wayne County,40.829661,-81.887194
OH,39171,Williams County,41.564958,-84.584323
OH,39173,Wood County,41.360183,-83.622682
OH,39175,Wyandot County,40.839782,-83.313681
OK,40001,Adair County,35.898043,-94.651026
OK,40003,Alfalfa County,36.729703,-98.323445
OK,40005,Atoka County,34.392469,-96.036558
OK,40007,Beaver County,36.748334,-100.483056
OK,40009,Beckham County,35.270601,-99.690057
OK,40011,Blaine County,35.877782,-98.428934
OK,40013,Bryan County,33.964004,-96.264137
OK,40015,Caddo County,35.16792,-98.381045
OK,40017,Canadian County,35.54341,-97.979844
OK,40019,Carter County,34.251848,-97.287927
OK,40021,Cherokee County,35.904367,-94.996796
OK,40023,Choctaw County,34.027645,-95.554208
OK,40025,Cimarron County,36.74839,-102.517698
OK,40027,Cleveland County,35.206376,-97.323088
OK,40029,Coal County,34.582861,-96.288039
OK,40031,Comanche County,34.662628,-98.476597
OK,40033,Cotton County,34.290676,-98.373438
OK,40035,Craig County,36.76389,-95.201553
OK,40037,Creek County,35.907732,-96.379793
OK,40039,Custer County,35.645601,-98.997386
OK,40041,Delaware County,36.393375,-94.808217
OK,40043,Dewey County,35.97796,-99.014385
OK,40045,Ellis County,36.224258,-99.750139
OK,40047,Garfield County,36.378273,-97.787729
OK,40049,Garvin County,34.70935,-97.312723
OK,40051,Grady County,35.021058,-97.88689
OK,40053,Grant County,36.788254,-97.788151
OK,40055,Greer County,34.933853,-99.552968
OK,40057,Harmon County,34.745971,-99.844194
OK,40059,Harper County,36.80035,-99.662805
OK,40061,Haskell County,35.232294,-95.109578
OK,40063,Hughes County,35.052934,-96.251183
OK,40065,Jackson County,34.593949,-99.41221
OK,40067,Jefferson County,34.105082,-97.83889
OK,40069,Johnston County,34.313455,-96.654254
OK,40071,Kay County,36.814885,-97.143862
OK,40073,Kingfisher County,35.949431,-97.934568
OK,40075,Kiowa County,34.921489,-98.981617
OK,40077,Latimer County,34.875137,-95.272262
OK,40079,Le Flore County,34.897356,-94.695074
OK,40081,Lincoln County,35.703117,-96.881392
OK,40083,Logan County,35.914151,-97.450764
OK,40085,Love County,33.957775,-97.245124
OK,40087,McClain County,35.016436,-97.449803
OK,40089,McCurtain County,34.117073,-94.766086
OK,40091,McIntosh County,35.369108,-95.671787
OK,40093,Major County,36.313119,-98.542015
OK,40095,Marshall County,34.027007,-96.770533
OK,40097,Mayes County,36.303804,-95.235638
OK,40099,Murray County,34.485766,-97.071557
OK,40101,Muskogee County,35.617551,-95.383911
OK,40103,Noble County,36.384901,-97.236335
OK,40105,Nowata County,36.789615,-95.613312
OK,40107,Okfuskee County,35.466804,-96.327762
OK,40109,Oklahoma County,35.554611,-97.409401
OK,40111,Okmulgee County,35.646879,-95.96458
OK,40113,Osage County,36.624299,-96.408112
OK,40115,Ottawa County,36.835764,-94.802681
OK,40117,Pawnee County,36.313704,-96.696669
OK,40119,Payne County,36.079225,-96.975255
OK,40121,Pittsburg County,34.92554,-95.74813
OK,40123,Pontotoc County,34.721445,-96.69197
OK,40125,Pottawatomie County,35.211393,-96.957007
OK,40127,Pushmataha County,34.377899,-95.408082
OK,40129,Roger Mills County,35.708554,-99.741572
OK,40131,Rogers County,36.377794,-95.601383
OK,40133,Seminole County,35.158366,-96.602857
OK,40135,Sequoyah County,35.502435,-94.750757
OK,40137,Stephens County,34.481361,-97.855607
OK,40139,Texas County,36.746317,-101.483855
OK,40141,Tillman County,34.371085,-98.931701
OK,40143,Tulsa County,36.120318,-95.941813
OK,40145,Wagoner County,35.963479,-95.5141
OK,40147,Washington County,36.70438,-95.906155
OK,40149,Washita County,35.289497,-98.991436
OK,40151,Woods County,36.726984,-98.863649
OK,40153,Woodward County,36.425619,-99.273661
OR,41001,Baker County,44.703427,-117.691933
OR,41003,Benton County,44.493882,-123.424664
OR,41005,Clackamas County,45.160493,-122.195127
OR,41007,Clatsop County,46.024509,-123.705014
OR,41009,Columbia County,45.941932,-123.081079
OR,41011,Coos County,43.18591,-124.094133
OR,41013,Crook County,44.163054,-120.371585
OR,41015,Curry County,42.466439,-124.210929
OR,41017,Deschutes County,43.915118,-121.225575
OR,41019,Douglas County,43.286328,-123.154476
OR,41021,Gilliam County,45.43059,-120.319901
OR,41023,Grant County,44.496326,-119.014057
OR,41025,Harney County,43.064449,-118.987169
OR,41027,Hood River County,45.511775,-121.655976
OR,41029,Jackson County,42.411628,-122.675685
OR,41031,Jefferson County,44.645151,-121.178632
OR,41033,Josephine County,42.386981,-123.571626
OR,41035,Klamath County,42.683761,-121.646168
OR,41037,Lake County,42.788401,-120.38979
OR,41039,Lane County,43.928329,-122.89769
OR,41041,Lincoln County,44.641061,-123.911212
OR,41043,Linn County,44.488898,-122.537208
OR,41045,Malheur County,43.188082,-117.604045
OR,41047,Marion County,44.900898,-122.57626
OR,41049,Morrow County,45.425496,-119.602311
OR,41051,Multnomah County,45.547693,-122.417173
OR,41053,Polk County,44.900375,-123.398673
OR,41055,Sherman County,45.399216,-120.678512
OR,41057,Tillamook County,45.45589,-123.759299
OR,41059,Umatilla County,45.5912,-118.73388
OR,41061,Union County,45.304081,-117.999149
OR,41063,Wallowa County,45.593753,-117.18558
OR,41065,Wasco County,45.164536,-121.165069
OR,41067,Washington County,45.553542,-123.097615
OR,41069,Wheeler County,44.736415,-120.026861
OR,41071,Yamhill County,45.247827,-123.316399
PA,42001,Adams County,39.869471,-77.21773
PA,42003,Allegheny County,40.469757,-79.980451
PA,42005,Armstrong County,40.81238,-79.464129
PA,42007,Beaver County,40.68414,-80.350721
PA,42009,Bedford County,39.99862,-78.494751
PA,42011,Berks County,40.413957,-75.92686
PA,42013,Blair County,40.497922,-78.310636
PA,42015,Bradford County,41.791495,-76.502124
PA,42017,Bucks County,40.336887,-75.10706
PA,42019,Butler County,40.913847,-79.918978
PA,42021,Cambria County,40.510312,-78.710463
PA,42023,Cameron County,41.438288,-78.198314
PA,42025,Carbon County,40.918366,-75.705039
PA,42027,Centre County,40.90916,-77.84783
PA,42029,Chester County,39.973965,-75.749732
PA,42031,Clarion County,41.198159,-79.420369
PA,42033,Clearfield County,41.000249,-78.473749
PA,42035,Clinton County,41.245301,-77.649141
PA,42037,Columbia County,41.045517,-76.40426
PA,42039,Crawford County,41.687876,-80.107795
PA,42041,Cumberland County,40.164805,-77.263442
PA,42043,Dauphin County,40.412565,-76.792634
PA,42045,Delaware County,39.91667,-75.398786
PA,42047,Elk County,41.427334,-78.653938
PA,42049,Erie County,42.117952,-80.096386
PA,42051,Fayette County,39.918907,-79.640119
PA,42053,Forest County,41.513304,-79.249705
PA,42055,Franklin County,39.926685,-77.724497
PA,42057,Fulton County,39.91075,-78.122617
PA,42059,Greene County,39.847707,-80.225655
PA,42061,Huntingdon County,40.422311,-77.968595
PA,42063,Indiana County,40.651432,-79.087545
PA,42065,Jefferson County,41.138028,-79.012419
PA,42067,Juniata County,40.530673,-77.400438
PA,42069,Lackawanna County,41.440284,-75.609666
PA,42071,Lancaster County,40.041992,-76.250198
PA,42073,Lawrence County,40.992735,-80.334446
PA,42075,Lebanon County,40.371559,-76.46487
PA,42077,Lehigh County,40.614241,-75.590627
PA,42079,Luzerne County,41.172787,-75.976035
PA,42081,Lycoming County,41.34362,-77.055225
PA,42083,McKean County,41.81459,-78.572463
PA,42085,Mercer County,41.300014,-80.252786
PA,42087,Mifflin County,40.601607,-77.651938
PA,42089,Monroe County,41.05624,-75.329065
PA,42091,Montgomery County,40.209999,-75.370201
PA,42093,Montour County,41.029291,-76.665195
PA,42095,Northampton County,40.752791,-75.307447
PA,42097,Northumberland County,40.851524,-76.709877
PA,42099,Perry County,40.39778,-77.266328
PA,42101,Philadelphia County,40.009376,-75.133346
PA,42103,Pike County,41.325949,-75.031514
PA,42105,Potter County,41.748587,-77.894436
PA,42107,Schuylkill County,40.703682,-76.217788
PA,42109,Snyder County,40.755407,-77.072929
PA,42111,Somerset County,39.981297,-79.028486
PA,42113,Sullivan County,41.439285,-76.511717
PA,42115,Susquehanna County,41.819665,-75.800969
PA,42117,Tioga County,41.766859,-77.257288
PA,42119,Union County,40.962179,-77.055475
PA,42121,Venango County,41.40198,-79.754418
PA,42123,Warren County,41.843669,-79.313173
PA,42125,Washington County,40.200005,-80.252132
PA,42127,Wayne County,41.647007,-75.293193
PA,42129,Westmoreland County,40.311068,-79.466688
PA,42131,Wyoming County,41.525173,-76.008731
PA,42133,York County,39.921751,-76.728889
RI,44001,Bristol County,41.706831,-71.286637
RI,44003,Kent County,41.677331,-71.578786
RI,44005,Newport County,41.502504,-71.283689
RI,44007,Providence County,41.869765,-71.578626
RI,44009,Washington County,41.400981,-71.617598
SC,45001,Abbeville County,34.213809,-82.46046
SC,45003,Aiken County,33.550013,-81.632983
SC,45005,Allendale County,32.979757,-81.363265
SC,45007,Anderson County,34.521235,-82.638603
SC,45009,Bamberg County,33.203021,-81.053161
SC,45011,Barnwell County,33.260552,-81.434228
SC,45013,Beaufort County,32.358151,-80.689538
SC,45015,Berkeley County,33.2077,-79.953655
SC,45017,Calhoun County,33.67478,-80.780347
SC,45019,Charleston County,32.800458,-79.94248
SC,45021,Cherokee County,35.049796,-81.607647
SC,45023,Chester County,34.689342,-81.161249
SC,45025,Chesterfield County,34.637018,-80.159227
SC,45027,Clarendon County,33.664682,-80.217889
SC,45029,Colleton County,32.835018,-80.655244
SC,45031,Darlington County,34.332185,-79.962115
SC,45033,Dillon County,34.390172,-79.374964
SC,45035,Dorchester County,33.082186,-80.404697
SC,45037,Edgefield County,33.776498,-81.968245
SC,45039,Fairfield County,34.395669,-81.127001
SC,45041,Florence County,34.028535,-79.710233
SC,45043,Georgetown County,33.417531,-79.296333
SC,45045,Greenville County,34.892645,-82.372077
SC,45047,Greenwood County,34.155796,-82.127876
SC,45049,Hampton County,32.778335,-81.143817
SC,45051,Horry County,33.909269,-78.976675
SC,45053,Jasper County,32.43059,-81.021627
SC,45055,Kershaw County,34.338356,-80.590885
SC,45057,Lancaster County,34.686818,-80.703688
SC,45059,Laurens County,34.483676,-82.005495
SC,45061,Lee County,34.15864,-80.251209
SC,45063,Lexington County,33.892589,-81.272831
SC,45065,McCormick County,33.897605,-82.316192
SC,45067,Marion County,34.08362,-79.354001
SC,45069,Marlboro County,34.60167,-79.679435
SC,45071,Newberry County,34.28973,-81.600053
SC,45073,Oconee County,34.748771,-83.061543
SC,45075,Orangeburg County,33.436135,-80.802913
SC,45077,Pickens County,34.88538,-82.723376
SC,45079,Richland County,34.029095,-80.898037
SC,45081,Saluda County,34.005278,-81.727903
SC,45083,Spartanburg County,34.93329,-81.99106
SC,45085,Sumter County,33.916253,-80.382288
SC,45087,Union County,34.690397,-81.615896
SC,45089,Williamsburg County,33.626463,-79.716475
SC,45091,York County,34.970188,-81.183187
SD,46003,Aurora County,43.724719,-98.577587
SD,46005,Beadle County,44.418265,-98.279422
SD,46007,Bennett County,43.186912,-101.677181
SD,46009,Bon Homme County,42.985799,-97.884199
SD,46011,Brookings County,44.376675,-96.797797
SD,46013,Brown County,45.589254,-98.352175
SD,46015,Brule County,43.729873,-99.092909
SD,46017,Buffalo County,44.044306,-99.203998
SD,46019,Butte County,44.896226,-103.501436
SD,46021,Campbell County,45.785575,-100.002107
SD,46023,Charles Mix County,43.206185,-98.595143
SD,46025,Clark County,44.855211,-97.724912
SD,46027,Clay County,42.91615,-96.980468
SD,46029,Codington County,44.966285,-97.198837
SD,46031,Corson County,45.685671,-101.179665
SD,46033,Custer County,43.684943,-103.46225
SD,46035,Davison County,43.680439,-98.155868
SD,46037,Day County,45.355034,-97.58143
SD,46039,Deuel County,44.75629,-96.690239
SD,46041,Dewey County,45.148049,-100.837953
SD,46043,Douglas County,43.391506,-98.358433
SD,46045,Edmunds County,45.41168,-99.205362
SD,46047,Fall River County,43.221619,-103.512609
SD,46049,Faulk County,45.065476,-99.153564
SD,46051,Grant County,45.172637,-96.772261
SD,46053,Gregory County,43.179098,-99.202153
SD,46055,Haakon County,44.282885,-101.59546
SD,46057,Hamlin County,44.680619,-97.178598
SD,46059,Hand County,44.546713,-99.004575
SD,46061,Hanson County,43.680612,-97.796845
SD,46063,Harding County,45.596612,-103.473867
SD,46065,Hughes County,44.384452,-99.975684
SD,46067,Hutchinson County,43.33671,-97.749383
SD,46069,Hyde County,44.537301,-99.492148
SD,46071,Jackson County,43.676735,-101.62632
SD,46073,Jerauld County,44.06341,-98.62317
SD,46075,Jones County,43.95199,-100.686139
SD,46077,Kingsbury County,44.362969,-97.499313
SD,46079,Lake County,44.02845,-97.123223
SD,46081,Lawrence County,44.348572,-103.805791
SD,46083,Lincoln County,43.27942,-96.722286
SD,46085,Lyman County,43.894812,-99.841925
SD,46087,McCook County,43.678924,-97.362036
SD,46089,McPherson County,45.784249,-99.211421
SD,46091,Marshall County,45.737044,-97.58087
SD,46093,Meade County,44.605282,-102.714169
SD,46095,Mellette County,43.58469,-100.760955
SD,46097,Miner County,44.021541,-97.608122
SD,46099,Minnehaha County,43.667472,-96.795726
SD,46101,Moody County,44.012429,-96.676054
SD,46102,Oglala Lakota County,43.33363,-102.561699
SD,46103,Pennington County,44.002349,-102.823801
SD,46105,Perkins County,45.483387,-102.467995
SD,46107,Potter County,45.052713,-99.962003
SD,46109,Roberts County,45.623397,-96.947551
SD,46111,Sanborn County,44.021032,-98.092105
SD,46115,Spink County,44.923772,-98.339615
SD,46117,Stanley County,44.415547,-100.749163
SD,46119,Sully County,44.722325,-100.131399
SD,46121,Todd County,43.208794,-100.707664
SD,46123,Tripp County,43.349729,-99.876219
SD,46125,Turner County,43.30867,-97.150185
SD,46127,Union County,42.831106,-96.650829
SD,46129,Walworth County,45.427605,-100.027856
SD,46135,Yankton County,43.006603,-97.388361
SD,46137,Ziebach County,44.989764,-101.660827
TN,47001,Anderson County,36.116731,-84.195418
TN,47003,Bedford County,35.51366,-86.458294
TN,47005,Benton County,36.069253,-88.071212
TN,47007,Bledsoe County,35.593561,-85.20591
TN,47009,Blount County,35.688185,-83.922973
TN,47011,Bradley County,35.153914,-84.859414
TN,47013,Campbell County,36.401592,-84.159249
TN,47015,Cannon County,35.808394,-86.062404
TN,47017,Carroll County,35.965748,-88.452379
TN,47019,Carter County,36.284744,-82.126593
TN,47021,Cheatham County,36.255169,-87.100808
TN,47023,Chester County,35.420253,-88.611353
TN,47025,Claiborne County,36.501542,-83.660722
TN,47027,Clay County,36.545788,-85.545816
TN,47029,Cocke County,35.916198,-83.119224
TN,47031,Coffee County,35.488759,-86.078219
TN,47033,Crockett County,35.818795,-89.132494
TN,47035,Cumberland County,35.952398,-84.994761
TN,47037,Davidson County,36.169129,-86.78479
TN,47039,Decatur County,35.603136,-88.110292
TN,47041,DeKalb County,35.982219,-85.833596
TN,47043,Dickson County,36.145533,-87.364155
TN,47045,Dyer County,36.054196,-89.398306
TN,47047,Fayette County,35.196993,-89.413803
TN,47049,Fentress County,36.369888,-84.937764
TN,47051,Franklin County,35.155926,-86.099203
TN,47053,Gibson County,35.991632,-88.933812
TN,47055,Giles County,35.202723,-87.035319
TN,47057,Grainger County,36.277509,-83.509546
TN,47059,Greene County,36.179514,-82.847485
TN,47061,Grundy County,35.393386,-85.710379
TN,47063,Hamblen County,36.218397,-83.266071
TN,47065,Hamilton County,35.160762,-85.197711
TN,47067,Hancock County,36.521353,-83.227493
TN,47069,Hardeman County,35.218785,-88.988697
TN,47071,Hardin County,35.201893,-88.185696
TN,47073,Hawkins County,36.452211,-82.931386
TN,47075,Haywood County,35.585317,-89.281654
TN,47077,Henderson County,35.653994,-88.387674
TN,47079,Henry County,36.325295,-88.300288
TN,47081,Hickman County,35.802327,-87.467116
TN,47083,Houston County,36.285782,-87.705598
TN,47085,Humphreys County,36.040822,-87.790453
TN,47087,Jackson County,36.35425,-85.674128
TN,47089,Jefferson County,36.048479,-83.440966
TN,47091,Johnson County,36.453203,-81.861247
TN,47093,Knox County,35.992726,-83.937721
TN,47095,Lake County,36.333905,-89.485536
TN,47097,Lauderdale County,35.762951,-89.627732
TN,47099,Lawrence County,35.220476,-87.396546
TN,47101,Lewis County,35.523244,-87.496983
TN,47103,Lincoln County,35.14279,-86.593415
TN,47105,Loudon County,35.73745,-84.316204
TN,47107,McMinn County,35.424471,-84.619962
TN,47109,McNairy County,35.175228,-88.563629
TN,47111,Macon County,36.537757,-86.00096
TN,47113,Madison County,35.606056,-88.833424
TN,47115,Marion County,35.133422,-85.618399
TN,47117,Marshall County,35.468343,-86.765865
TN,47119,Maury County,35.615696,-87.077763
TN,47121,Meigs County,35.512203,-84.816102
TN,47123,Monroe County,35.447818,-84.249705
TN,47125,Montgomery County,36.500354,-87.380887
TN,47127,Moore County,35.288888,-86.358684
TN,47129,Morgan County,36.138697,-84.639262
TN,47131,Obion County,36.358171,-89.149879
TN,47133,Overton County,36.34485,-85.283076
TN,47135,Perry County,35.663755,-87.869323
TN,47137,Pickett County,36.559364,-85.075741
TN,47139,Polk County,35.109437,-84.541112
TN,47141,Putnam County,36.14094,-85.49618
TN,47143,Rhea County,35.600587,-84.949552
TN,47145,Roane County,35.847249,-84.523942
TN,47147,Robertson County,36.52753,-86.869377
TN,47149,Rutherford County,35.843369,-86.417213
TN,47151,Scott County,36.435276,-84.503528
TN,47153,Sequatchie County,35.372336,-85.410082
TN,47155,Sevier County,35.80181,-83.515696
TN,47157,Shelby County,35.183794,-89.895397
TN,47159,Smith County,36.256645,-85.941915
TN,47161,Stewart County,36.458464,-87.811889
TN,47163,Sullivan County,36.509714,-82.301277
TN,47165,Sumner County,36.473443,-86.459798
TN,47167,Tipton County,35.500259,-89.766803
TN,47169,Trousdale County,36.39303,-86.156691
TN,47171,Unicoi County,36.100126,-82.418214
TN,47173,Union County,36.28414,-83.836088
TN,47175,Van Buren County,35.699234,-85.458409
TN,47177,Warren County,35.67825,-85.777343
TN,47179,Washington County,36.295665,-82.495037
TN,47181,Wayne County,35.242847,-87.819843
TN,47183,Weakley County,36.303596,-88.721194
TN,47185,White County,35.927049,-85.455785
TN,47187,Williamson County,35.894845,-86.897886
TN,47189,Wilson County,36.148476,-86.29021
TX,48001,Anderson County,31.841261,-95.661726
TX,48003,Andrews County,32.312258,-102.640206
TX,48005,Angelina County,31.251951,-94.611056
TX,48007,Aransas County,28.104225,-96.977983
TX,48009,Archer County,33.616305,-98.687267
TX,48011,Armstrong County,34.964179,-101.356636
TX,48013,Atascosa County,28.891478,-98.535381
TX,48015,Austin County,29.891901,-96.27017
TX,48017,Bailey County,34.067521,-102.830345
TX,48019,Bandera County,29.756389,-99.248285
TX,48021,Bastrop County,30.100771,-97.310643
TX,48023,Baylor County,33.618802,-99.208189
TX,48025,Bee County,28.416077,-97.742586
TX,48027,Bell County,31.042314,-97.4814
TX,48029,Bexar County,29.448671,-98.520147
TX,48031,Blanco County,30.266456,-98.399217
TX,48033,Borden County,32.73859,-101.439199
TX,48035,Bosque County,31.900819,-97.637641
TX,48037,Bowie County,33.446062,-94.422393
TX,48039,Brazoria County,29.167817,-95.434647
TX,48041,Brazos County,30.656713,-96.302394
TX,48043,Brewster County,29.808997,-103.252458
TX,48045,Briscoe County,34.525172,-101.205893
TX,48047,Brooks County,27.034994,-98.215276
TX,48049,Brown County,31.764103,-98.99847
TX,48051,Burleson County,30.493487,-96.622091
TX,48053,Burnet County,30.78963,-98.201187
TX,48055,Caldwell County,29.832399,-97.628141
TX,48057,Calhoun County,28.441719,-96.579574
TX,48059,Callahan County,32.29315,-99.372249
TX,48061,Cameron County,26.102923,-97.478958
TX,48063,Camp County,32.974581,-94.979085
TX,48065,Carson County,35.405496,-101.355356
TX,48067,Cass County,33.083698,-94.357579
TX,48069,Castro County,34.533621,-102.258786
TX,48071,Chambers County,29.696374,-94.669445
TX,48073,Cherokee County,31.843872,-95.156345
